n, mse
5000, 4.3713744567069535
5000, 4.052001407238282
5000, 4.028638108310374
5000, 4.252676788262831
5000, 4.063297826306271
5000, 4.028595362078315
5000, 4.489771435784587
5000, 4.189094902070976
5000, 4.380968212622779
5000, 4.174222292097307
5000, 4.245279025986836
5000, 3.851928021534457
5000, 4.141980259225931
5000, 4.25004065599362
5000, 3.9917531658072076
5000, 4.371716147438374
5000, 3.9591690276698555
5000, 4.135100835859407
5000, 4.048430588793273
5000, 4.102642923044657
5000, 4.071180240607029
5000, 4.310022174881966
5000, 4.012458388899541
5000, 4.06258744162552
5000, 4.418476417004409
5000, 4.463811874498614
5000, 4.4355237753948575
5000, 4.230772631977489
5000, 4.064894429499213
5000, 4.102982566693711
5000, 4.303065207866219
5000, 4.107593673177958
5000, 4.06887537046495
5000, 3.9027772588752967
5000, 4.014219595236754
5000, 4.424206565920258
5000, 4.161098525078646
5000, 4.0413315842327
5000, 4.137894296882415
5000, 4.266870222220186
5000, 4.229674593169177
5000, 4.097653421752779
5000, 4.22073724111344
5000, 4.148195993760425
5000, 4.43848915698733
5000, 4.460358919638142
5000, 4.140254270580244
5000, 3.7837987075133515
5000, 4.252101730199787
5000, 4.117052952158132
5000, 4.639535390497302
5000, 4.128282860332443
5000, 4.132665573976484
5000, 4.340769174071754
5000, 4.3492469618097145
5000, 3.9504499909852107
5000, 4.436061626299615
5000, 4.160686106014417
5000, 4.09311319893471
5000, 4.392255507568916
5000, 4.209680624646231
5000, 3.9136003451375916
5000, 4.275400743647953
5000, 4.276978829592083
5000, 4.2206945626453525
5000, 4.212488126609773
5000, 4.168066318589374
5000, 4.026986255665259
5000, 4.4285485964661975
5000, 3.8889219323008564
5000, 4.116316726349511
5000, 4.162802193737447
5000, 4.528813309620875
5000, 4.286760808907254
5000, 4.1219578085336055
5000, 4.222308899332135
5000, 4.033158021491453
5000, 4.255819010198025
5000, 4.1488709077022525
5000, 4.19673956502694
5000, 4.269236161687229
5000, 4.133410085508524
5000, 4.112384689551884
5000, 4.335050465406992
5000, 3.9571628864823825
5000, 4.416620360928619
5000, 4.366979242204441
5000, 4.218962748280432
5000, 4.134226694875255
5000, 4.216302690846116
5000, 4.439575709304515
5000, 4.129824532539107
5000, 4.183792222122882
10000, 4.029692423694084
10000, 4.401093774334557
10000, 4.362588275215921
10000, 4.182695086311018
10000, 4.2543833452295114
10000, 4.1834274514211085
10000, 4.1460324195775025
10000, 4.155223287785694
10000, 4.166484822330298
10000, 4.046342735176977
10000, 4.339351832300828
10000, 4.139631145438414
10000, 4.1158450347140985
10000, 4.402053846701765
10000, 4.069990922745154
10000, 4.219715290130755
10000, 4.269918630114585
10000, 4.044538934222143
10000, 4.273370825947639
10000, 4.187301519248053
10000, 4.1755001745853715
10000, 4.147672152697023
10000, 4.042335577095949
10000, 4.207476341916253
10000, 4.148726778001446
10000, 4.309043774590936
10000, 3.997727831714328
10000, 4.064222790696411
10000, 4.06080560111824
10000, 4.41367744415539
10000, 4.19642949426302
10000, 4.084671560407064
10000, 4.298888493862316
10000, 4.011877715750276
10000, 4.106454272236946
10000, 4.071358590581134
10000, 4.175647402213212
10000, 4.13930278568336
10000, 4.130102626573031
10000, 4.138023084108398
10000, 4.103767144241642
10000, 3.840135819485839
10000, 4.162195526151287
10000, 4.264667719341771
10000, 4.430125244131156
10000, 4.012451648732946
10000, 4.431849185774463
10000, 4.1766916516878645
10000, 4.3008503700166285
10000, 4.025402007786917
10000, 4.361607124382006
10000, 4.455491461998527
10000, 4.056236929428914
10000, 4.034502495099939
10000, 4.0084996572678975
10000, 4.4726656548162005
10000, 4.260003509242961
10000, 3.964662201481992
10000, 4.191164532611239
10000, 4.290371675842132
10000, 4.18222346111036
10000, 4.2664021143764765
10000, 4.283397349908292
10000, 4.375446433356991
10000, 4.381317059451785
10000, 4.446327903721772
10000, 4.121701770844028
10000, 4.104185553599414
10000, 4.286207700933708
10000, 4.274347436205067
10000, 4.295466082527581
10000, 4.2250138523241105
10000, 4.085679945830069
10000, 4.170881636437533
10000, 4.144574820726284
10000, 4.309442149394671
10000, 4.418949966087988
10000, 4.310791985347519
10000, 4.201636862126282
10000, 4.095052626093499
10000, 4.415797714482489
10000, 4.360625453980738
10000, 4.365239086123634
10000, 4.00335679870127
10000, 4.3153741845441145
10000, 4.278240989637575
10000, 4.299969367593245
10000, 4.231147467138254
10000, 4.40286358362281
10000, 4.295132484282161
10000, 4.071971925733781
10000, 4.156885091703413
10000, 4.2046087543190955
10000, 3.97544751631448
10000, 4.033305648852518
10000, 4.1745103219777935
10000, 4.317564875984769
10000, 4.18984599210443
10000, 4.17341275133592
10000, 4.172370484834402
